media_id,synonym
117195,Anak Idola
117195,【OSHI NO KO】
117195,【MOJA GWIAZDA】
117195,【我推的孩子】
117195,OSHI NO KO - DƯỚI ÁNH HÀO QUANG
168162,[เกิดใหม่เป็นลูกโอชิ]: interlude
150672,Favorite Girl
150672,My Idol's Child
150672,[Mein*Star]
150672,เกิดใหม่เป็นลูกโอชิ
150672,Anak Idola
150672,【OSHI NO KO】
150672,【推しの子】Mother and Children
150672,[Oshi no Ko] Mother and Children
150672,我推的孩子
150672,【최애의 아이】
163754,Love Agency
102423,I Want to Talk With Kaguya
102423,We Want to Talk About Kaguya
102490,Kaguya Wants to be Confessed to Official Doujin
102490,가구야 님은 告ら하고자 동인 판
101922,KnY
101922,Kimetsu no Yaiba: Kyoudai no Kizuna
101922,Demon Slayer: Kimetsu no Yaiba: Bonds of Siblings
101922,鬼滅の刃-兄妹の絆-
101922,鬼灭之刃
101922,הלהב קוטל השדים
101922,قاتل الشياطين
101922,ดาบพิฆาตอสูร
101922,Miecz zabójcy demonów – Kimetsu no Yaiba
101922, Guardians de la nit: Kimetsu no Yaiba
101922,İblis Keser
154541,Kimetsu Academy: Kimetsu no Utage Special Edition
154541,Kimetsu Gakuen Monogatari: Demon's Banquet Special Arc
87216,KnY
87216,Guardianes de la Noche
87216,Miecz zabójcy demonów
87216,Les Rôdeurs de la nuit
87216,İblis Keser
87216,Zabiják démonů
87216,귀멸의 칼날
87216,قاتل الشياطين
87216,ดาบพิฆาตอสูร
87216,Thanh gươm diệt quỷ
87216,Guardians de la Nit
87216,Истребитель демонов
87216,Ubica demona
166240,Demon Slayer: Kimetsu no Yaiba Hashira Training Arc
166240,KnY 4
145139,KnY 3
145139,ดาบพิฆาตอสูร ภาค 3 บทหมู่บ้านช่างตีดาบ
145139,Demon Slayer: Kimetsu no Yaiba - Le village des forgerons
145139,Истребитель демонов: Kimetsu no Yaiba. Деревня кузнецов
142329,KnY 2
142329,Demon Slayer: Kimetsu no Yaiba - Le quartier des plaisirs
142329,ดาบพิฆาตอสูร ภาค 2 บทย่านเริงรมย์
129874,KnY 2
129874,ดาบพิฆาตอสูร : ศึกรถไฟสู่นิรันดร์ (TV)
129874,鬼灭之刃 无限列车篇
129874,Demon Slayer: Kimetsu no Yaiba: Le train de l'Infini
129874,Demon Slayer: Kimetsu no Yaiba season 2
112151,KnY Movie
112151,Els Guardians de la Nit: El Tren Infinit
112151,Guardianes de la Noche: Tren Infinito
112151,Demon Slayer: Mugen Treni
112151,Demon Slayer: Il Treno Mugen
112151,鬼灭之刃：无限列车篇
112151,قاتل الشياطين الفيلم: قطار اللانهاية
112151,ดาบพิฆาตอสูร เดอะมูฟวี่ : ศึกรถไฟสู่นิรันดร์
112151,Demon Slayer: Kimetsu no Yaiba - Le film : Le train de l'Infini
111236,"Kagari-gari,"
112292,Historias cortas de Koyoharu Gotouge
112292,Koyoharu Gotouge  Zbiór opowiadań
97477,Zigzag of the Fly Court
116140,Kimetsu no Yaiba: Flower of Happiness
116140,Guardianes de la Noche - La Flor de la Felicidad
116140,Miecza zabójcy demonów Light novel - Kwiat szczęścia
116140,Demon Slayer - Flor da Felicidade
116140,ดาบพิฆาตอสูร ดอกไม้แห่งความสุข
116140,Tiểu thuyết Thanh gươm diệt quỷ - Đóa hoa hạnh phúc
116140,鬼滅之刃 幸福之花
116140,Demon Slayer : La fleur du bonheur
116141,Kimetsu no Yaiba: One-Winged Butterfly
116141,Guardianes de la Noche - La Mariposa de una Sola Ala
116141,ดาบพิฆาตอสูร ผีเสื้อปีกเดียว
116141,Tiểu thuyết Thanh gươm diệt quỷ - Cánh bướm khuyết
116141,鬼滅之刃 單翅之蝶
116141,Demon Slayer - Borboleta de uma asa
116141,Demon Slayer : Le papillon qui ne pouvait plus voler
116141,Miecz zabójcy demonów - Jednoskrzydły motyl 
126445,Rengoku Kyoujurou Gaiden
126445,Tomioka Giyuu Gaiden
126445,Kimetsu no Aima
126445,Miecz zabójcy demonów - Opowieści płomienia i wody
126445,ดาบพิฆาตอสูร ไกเด็น
108817,Stories of Water and Flame: Giyu Tomioka’s Story
118991,Stories of Water and Flame: Kyojuro Rengoku’s Story
124283,Kimetsu no Yaiba: Tokubetsu Yomikiri
124283,鬼滅の刃 特別読切
124283,Capitulo extra: Guardianes de la noche
118750,Kimetsu no Yaiba: The Wind's Telltale Signs
118750,ดาบพิฆาตอสูร สายลมนำทาง
118750,Demon Slayer : Le guide du vent
129627,Tales of a Demon Slayer Academy: Valentine Specials
129627,キメツ学園物語 バレンタイン編
129627,Kimetsu Gakuen Monogatari: Valentine-hen
129627,初高中同校！！鬼灭学园物语
129627,Kimetsu Gakuen: Valentine-hen
20609,Magi: Adventure of Sinbad
21394,מאגי: הרפתקאותיו של סינבד
78025,Magi: Adventure of Sinbad
44790,Magi - Labyrinth of Magic
44790,Mag: El Laberinto de Magia
44790,Magi: O Labirinto da Magia
44790,Magi El laberinto de la magia
18115,Magi: The Labyrinth of Magic 2
18115,マギ The labyrinth of magic 2
21507,מוב פסיכו 100
21507,ม็อบไซโค 100 คนพลังจิต
21507,Моб Психо 100
101338,Mob Psycho Hyaku
101338,ม็อบไซโค 100 คนพลังจิต ภาค 2
101338,Моб Психо 100 II
140439,モブサイコ100 III
140439,ม็อบไซโค 100 คนพลังจิต ภาค 3
140439,Моб Психо 100 III
85189,One Hundred Mob Psycho
85189,Mob Psycho One Hundred
85189,100 Mob Psycho
85189,ม็อบไซโค 100 คนพลังจิต
85189,Моб Психо 100
100353,Моб Психо 100: Рейген — таинственный чудесный экстрасенс
103180,REIGEN หมอผีพลังMAX 131
137777,Sekai Oni Mob Psycho 100
85663, Sekaioni
85663,World of Demon
84797,Maneater
84797,Predator
84797,Man Eater
95872,Hito Kui: Origin
107357,Mob Psycho 100 Anthology
109819,Mob Psycho 100: The First Spirits and Such Field Trip - A Journey that Mends the Heart and Heals the Soul.
21087,OPM
21087,Wanpanman
21087,איש האגרוף הבודד
21087,一拳超人
21087,วันพันช์แมน
21087,Jagoan Sekali Pukul S1
21087,رجل اللكمة الواحدة
21087,ون بنش مان
74347,OPM
74347,One Punch Man
74347,Wanpanman
74347,رجل اللكمة الواحدة
74347,One-Punch Man: Tek Yumruk
74347,一拳超人
139586,One Punch Man Short
139586,ワンパンマン 短編アニメ劇場 Go! Saitama
97668,OPM2
97668,Wanpanman 2
97668,مرد تک مشتی
97668,วันพันช์แมน ภาคที่ 2
97668,One-Punch Man Phần 2
97668,一拳超人 第二季
97668,Jagoan Sekali Pukul S2
97668,ون بنش مان 2
97668,رجل اللكمة الواحدة 2
153800,OPM3
153800,One-Punch Man Season 3
153800,ون بنش مان 3
153800,رجل اللكمة الواحدة 3
108945,One Punch Man 2nd Season OVA
21386,One Punch Man OVA 1 
85364,One-Punch Man (Original)
85364,One Punch-Man (Original)
85364,Wanpanman
98549,PPTP
98549,PTE
98549,Poptepipic
104200,Pop and pipi beautiful daily TV special
87005,Poptepipic
143086,PPTP 2
143086,PTE 2
143086,ポプテピピック TVアニメーション作品第二シリーズ
114745,Made in Abyss Season 2
114745,ผ่าเหวนรก ภาค 2
114745,นักบุกเบิกหลุมยักษ์ ภาค 2
114745,صنع في الهاوية 2
114745,ผ่าเหวนรก นครทองคำแห่งอาทิตย์ที่เจิดจ้า
114745,Đến từ Vực Thẳm Mùa 2
100643,Made in Abyss: Dawn of a Deep Soul
97986,صنع في الهاوية
97986,Созданный в Бездне
97986,ผ่าเหวนรก
97986,นักบุกเบิกหลุมยักษ์
97986,Đến từ Abyss
86551,Meido in Abisu
86551,Созданный в Бездне
86551,ผ่าเหวนรก
86551,Зроблено в Безодні
160275,Made In Abyss 3
114744,Marulk's Everyday
153791,Made in Abyss: The Golden City of the Scorching Sun Mini Anime
153791,メイドインアビス 烈日の黄金郷 ミニアニメ
153791,Made in Abyss: Retsujitsu no Ougonkyou Mini Anime
153791,Made in Abyss: The Golden City of the Scorching Sun: Together with Papa
110693,Pop Team Epic Kinen
129193,เวอร์จินโร้ด เพชฌฆาตสาวบนเส้นทางพิสุทธิ์
119857,Shokei Shoujo no Ikirumichi
119857,Virgin Road
119857,Virgin Road – Die Henkerin und ihre Art zu leben
110683,Virgin Road
110683,"The life of an executioned girl - and yet, she lives."
110683,"Shokei Shoujo no Ikiru Michi: Soshite, Kanojo wa Yomigaeru"
110683,เวอร์จิน โร้ด เพชฌฆาตสาวบนเส้นทางพิสุทธิ์
110683,Virgin Road – Die Henkerin und ihre Art zu leben
140960,SxF
140960,스파이 패밀리
140960,间谍过家家
140960,Семья шпиона
140960,سباي إكس فاميلي
108556,SxF
108556,스파이 패밀리
108556,SPY×FAMILY: WJ Special Extra Mission!!
108556,间谍过家家
108556,スパイファミリー
108556,Семья шпиона
134119,SPY X FAMILY ภาพเหมือนครอบครัว
134119,SPY x FAMILY tiểu thuyết: Bức chân dung gia đình
134119,SPY X FAMILY: Portret rodzinny
108832,ハートギア
100994,Hell's Paradise
100994,Paradition
100994,Heavenhell
100994,Jigoku Raku
100994,Piekielny Raj
100994,지옥락
100994,สุขาวดีอเวจี
111643,Hell's Paradise: Utakata's Dream 
128893,Hell’s Paradise: Jigokuraku
128893,สุขาวดีอเวจี
128893,Адский рай
166613,Hell’s Paradise Season 2
166613,Hell’s Paradise: Jigokuraku Season 2
166613,สุขาวดีอเวจี
166613,Адский рай
109433,Hell's Paradise: Jigokuraku - Side Story
111354,Hell's Paradise: Jigokuraku Chapter 59.2
102989,Summertime Render
102989,Bright Sun – Dark Shadows
102989,Time Shadows
102989,ปริศนาบ้านเก่า เงามรณะ
102989,夏日重现
102989,Summer Time Rendering
129201,Summertime Render
129201,ปริศนาบ้านเก่า เงามรณะ
129201,A Ilha das Sombras
129201,夏日重现
129201,La Isla de las Sombras
129201,Tajemnica wyspy 
129201,לעבור את הקיץ
120760,Monster #8
120760,8Kaijuu
120760,KAIJU No. EIGHT
120760,Kaiju Nº8
153288,Monster #8
153288,8Kaijuu
153288,KAIJU No. EIGHT
153288,Kaiju N°8
109310,"It's Time for ""Interrogation,"" Princess!"
109310,"Princesse, c'est l'heure de la “Torture”"
109310,공주님 '고문'시간입니다
109310,"Es hora de torturarte, princesa"
109310,"องค์หญิง ได้เวลา""ทรมาน""แล้วค่ะ"
109310,公主殿下，「拷問」的時間到了
158927,SxF 2
158927,스파이 패밀리
142838,SxF
142838,스파이 패밀리
142838,间谍过家家
142838,スパイファミリー 2クール
158928,SxF Movie
158928,劇場版 スパイファミリー
9253,S;G
9253,סטיינס;גייט
9253,命运石之门
10863,Steins
10863,Gate Special
10863,Poriomanía del egoismo
47517,Steins Gate
47517,Врата;Штейна
77825,STEINS
77825,GATE 哀心迷図のバベル
77825,Steins;Gate - Babel of the Grieved Maze
102247,Врата;Штейна 0
91995,"Steins,Gate: Arc-light of the Sky"
91995,Steins;Gate - Arc Light of the Point at Infinity
21127,s;g0
21127,命运石之门0
21624,Steins;Gate: Episode 23 (β)
104174,Steins;Gate 0 Special
104174,San Valentín de polimorfismo de cristal: Intermedio agridulce
85137,"Steins,Gate: Pandora of Eternal Return"
79381,Steins;Gate: Epigraph of the Closed Curve
123282,Steins;Gate: Linear Bounded Mosaicism
10519,Mahou Shoujo Sonico Magika
145924,The Song of Saya
145924,Saya's Song
119860,Inconvenient Daily Life of the Super Sonico
119860,Kyodai Super Sonico no Fuben na Nichijou
144377,Soni Koma
89786,Sonikomi
89786,Super Sonico
95335,Vampirdzhija Vjedogonia
90281,Azanael: The Case-Book of ENA	
90223,SMG
123878,Nitro+ Gekijou
123878,SMG
123878,Star Mine Girl
4975,ChaoS;HEAd
37653,Chaos Head
51559,ChäoS
51559,HEAd H
51559,ChäoS HEAd H
51559,Chaos Head H
44804,Phantom
9756,Mahou Shoujo Madoka Magika
9756,Magical Girl Madoka Magica
9756,PMMM
9756,MSMM
9756,הנערה הקסומה מאדוקה מאגיקה
9756,Девочка-волшебница Мадока☆Волшебство
9756,"Μάντοκα, το Μαγικό Κορίτσι"
94976,Kanameke
60257,Rakugaki Madoka
57861,Mahou Shoujo Madoka Magica NitroPlus
57861,Mahou Shoujo Madoka Magica: The Novel
57861,Puella Magi Madoka★Magica: The Novel
11977,Mahou Shoujo Madoka Magika Movie 1
11977,Magical Girl Madoka Magica Movie 1
11979,Mahou Shoujo Madoka Magika Movie 2
11979,Magical Girl Madoka Magica Movie 2
11981,Mahou Shoujo Madoka Magika Movie 3
11981,Magical Girl Madoka Magica Movie 3
86410,Mahou Shoujo Madoka★Magica: Wraith Arc
54457,Mahou Shoujo Madoka Magika
54457,Magical Girl Madoka Magica
54457,Büyücü Kız Madoka Magica
54457,Ma Pháp Thiếu Nữ
89730,Puella Magi Club Madoka Magica
89730,Magical Girl Club Madoka Magica
89730,Mahou Shoujobu Madoka Magica
95176,Mitakihara Kindergarten Mahou Class
91247,Puella Magi Homura Tamura: Parallel Worlds Are Not Necessarily Always Parallel
74319,Puella Magi Madoka★Magica ~The different story~
74319,Ma Pháp Thiếu Nữ - Một Câu Chuyện Khác
104273,Magireco
104273,Magia Record
104273,Puella Magi Madoka Magica Side Story【Magia Record】
117002,MagiReco 2
117002,สาวน้อยเวทมนตร์ มาโดกะ [บันทึกมากิอา] ภาค 2
117002, สาวน้อยเวทมนตร์ มาโดกะ บทเสริม ภาค 2
117002,Записи о магии: Другая история девочки-волшебницы Мадоки. Последний сезон: Канун пробуждения
136080,マギレコ Final SEASON-浅き夢の暁-
136080,สาวน้อยเวทมนตร์ มาโดกะ ภาคนอกตำนาน [มากิอา เรคคอร์ด] ภาคอวสาน - รุ่งอรุณฝันสาง -
136080,Записи о магии: Другая история девочки-волшебницы Мадоки. Последний сезон: Рассвет эфемерной мечты
104051,MagiReco
104051,Magia Record
104051,สาวน้อยเวทมนตร์ มาโดกะ
104051,สาวน้อยเวทมนตร์ มาโดกะ [บันทึกมากิอา]
104051,Записи о магии: Другая история девочки-волшебницы Мадоки
124562,MagiRepo
58961,Puella Magi Madoka Magica: Anthology Comic
58961,Magical Girl Madoka Magica Anthology Comic
125103,Mitakihara Anti-Materials
134007,The Veranda of Madoka
99670,"Mahou Shoujo Tart★Magica: The Legend of ""Jeanne d'Arc"""
99670,"Mahou Shoujo Tart☆Magika: The Legend of ""Jeanne d'Arc"""
54295,Puella Magi Kazumi★Magica: The Innocent Malice
54295,Mahoushoujo Kazumi★Magica: The Innocent Malice
86552,Puella Magi Madoka★Magica: Homura's Revenge
92345,Tomoe Mami's Mundane Everyday Life
92345,Mami-san no Yuuutsu
54456,Puella Magi Oriko Magica
95338,Mahou Shoujo Oriko★Magica: Sadness Prayer
86387,Noisy Citrine
86387,Symmetry Diamond
86387,The Last Agate
94975,Welcome to Cafe Griefseed!
133007,Magical Girl Madoka Magica Movie 4
133007,Puella Magi Madoka Magica Movie 4
13599,ロボティクス・ノーツ
13599,"Внимание, роботика!"
65063,ロボティクス・ノーツ
94531,"Robotics,Notes: The Unpublished Memoirs of Senomiya Misaki"
94984,"Robotics,Notes: The Unpublished Memoirs of Senomiya Misaki"
81975,"Magical Cute 4-koma Robotics,Notes"
81979,ロボティクス・ノーツ リバイバル・レガシー
11757,S.A.O
11757,SAO
11757,אומנות החרב אונליין
11757,刀剑神域
11757,ซอร์ดอาร์ตออนไลน์
11757,Мастера меча онлайн
157058,Sword Art Online Anime 10th Anniversary
157058,Sword Art Online -FULLDIVE- Opening Animation
20021,S.A.O: Extra Edition
20021,SAO: Extra Edition
20021,ซอร์ดอาร์ตออนไลน์: Extra Edition
20594,SAO2
20594,GGO
20594,ซอร์ดอาร์ตออนไลน์ ภาค 2
85440,SAO
85440,Sword Art Online: GGO
85440,Sword Art Online: Gun Gale Online
99189,SAO
92130,SAO
92130,Sword Art Online: Caliber
100182,SAOIII
100182,SAO3
100182,Alicization
100182,Sword Art Online III
100182,ซอร์ดอาร์ตออนไลน์: Alicization
100182,ซอร์ดอาร์ตออนไลน์ ภาค 3
108759,SAOIV
108759,SAO4
114308,Sword Art Online: Alicization - War of Underworld Last Season
114308,SAOV
114308,SAO5
51479,S.A.O
51479,SAO
70281,Sound of Water
70281,Sound of Hammer
70281,Extraordinary Ordinary Days
112782,Sword Art Online: Kirito's Gun Gale Wars
112782,Sword Art Online: Kirito no Senya Ichiya Soudou
107363,Sword Art Online: Kirito no Senya Ichiya Monogatari
107363,Sword Art Online: Kirito's One Thousand and One Nights
70053,ซอร์ดอาร์ตอัลไล
21403,SAO THE MOVIE
76222,The Final Promise
76222,A Spot of Sunshine in the Winter
73921,SAO Progressive
82277,SAO Progressive
124140,SAO Progressive
124140,Sword Art Online: Progressive - อาเรียแห่งคืนที่ไร้ดาว
124140,Sword Art Online Progressive: Ária de Uma Noite Sem Estrelas
124140,SAOP
140999,Sword Art Online: Progressive - Scherzo of Dark Night
140999,SAO Progressive
140999,SAOP
140999,Sword Art Online : Progressive - สแกรโซแห่งสนธยาโศก
140999,Sword Art Online: Progressive - Scherzo de una profunda oscuridad
